sentence_id,article_id,article_text,published_time,sentiment,NER,topic_id,topic_representation
160-266,160,"The Digital News Report 2021 issued by the University of Oxford and Reuters Institute indicates that among 92,000 online news consumers surveyed in 46 markets, those in the US have the lowest level of trust in news, a mere 29%.  ",2021-12-05,positive,"{'Digital News Report 2021': ('MISC', 1), 'University of Oxford': ('ORG', 1), 'Reuters Institute': ('ORG', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-267,160,"In the information age when traditional media is on the decline, social media has become a new favorite for the general public.",2021-12-05,positive,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-268,160,"Yet, like traditional media, social media is also under the control of big capital and interest groups.",2021-12-05,positive,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-269,160,"To increase their website traffic, social media sites use algorithms to create ""information cocoons"", leaving extreme content unchecked and uncontrolled.",2021-12-05,positive,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-270,160,"This drives users toward self-reinforcing their existing views, exacerbates identity politics, and further divides public opinion.",2021-12-05,neutral,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-271,160,"In October 2021, former Facebook employee Frances Haugen leaked tens of thousands of pages of explosive internal documents of Facebook.",2021-12-05,negative,"{'Facebook': ('ORG', 2), 'Frances Haugen': ('PER', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-272,160,She disclosed to Columbia Broadcasting System (CBS) that Facebook would not hesitate to sacrifice public interests to keep users on its platform and make profits.,2021-12-05,positive,"{'Columbia Broadcasting System': ('ORG', 1), 'CBS': ('ORG', 1), 'Facebook': ('ORG', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-273,160,"Facebook has become a main platform for social extremists and is fraught with hate speech, disinformation and misinformation.",2021-12-05,negative,"{'Facebook': ('ORG', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-274,160,Action is only taken on 3-5% of hate and about 0.6% of violence and incitement on the platform.3. ,2021-12-05,negative,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-275,160,"Disastrous consequences of US export of its brand of democracyWithout regard to huge differences in the level of economic development and in the historical and cultural backgrounds of countries around the world, the US seeks to impose its own political system and values on other nations.",2021-12-05,negative,"{'US': ('LOC', 2)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-276,160,"It pushes for what it calls ""democratic transition"", and instigates ""color revolution"".",2021-12-05,neutral,{},54,"['color', 'revolution', 'revolutions', 'georgia', 'democracy', 'wars', 'kyrgyzstan', 'ideologies', 'countries', 'moldova']"
160-277,160,"It wantonly interferes in other countries' internal affairs and even subverts their governments, bringing about disastrous consequences for those countries.",2021-12-05,negative,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-278,160,"In other words, the US has attempted to model other countries after its own image and export its brand of democracy.",2021-12-05,neutral,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-279,160,Such attempts are entirely undemocratic and at odds with the core values and tenets of democracy.,2021-12-05,positive,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-280,160,"Without producing the expected chemistry, the US-style democracy has turned out to be a ""failed transplant"" that plunges many regions and countries into turmoil, conflicts and wars.(1) ",2021-12-05,negative,"{'US': ('MISC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-281,160,"The ""color revolutions"" undermine regional and national stability The US has a habit of interfering in other countries' internal affairs in the name of ""democracy"" and seeking regime change to install pro-US governments.",2021-12-05,negative,"{'US': ('LOC', 2), 'pro': ('MISC', 1)}",54,"['color', 'revolution', 'revolutions', 'georgia', 'democracy', 'wars', 'kyrgyzstan', 'ideologies', 'countries', 'moldova']"
160-282,160,"A former senior CIA official once talked about making people ""what we want them to be"" and ""follow our directions"", and the possibility of confusing people's minds, changing their values, and making them believe in the new values before they know it.",2021-12-05,positive,"{'CIA': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-283,160,"Former Secretary of State Michael Pompeo openly admitted ""I was the CIA director.",2021-12-05,positive,"{'Michael Pompeo': ('PER', 1), 'CIA': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-284,160,"We lied, we cheated, we stole.",2021-12-05,negative,{},7,"['think', 'misunderstandings', 'questions', 'vigilance', 'partners', 'argument', 'contradictions', 'logic', 'demonstrate', 'opportunity']"
160-285,160,We had entire training courses.,2021-12-05,neutral,{},7,"['think', 'misunderstandings', 'questions', 'vigilance', 'partners', 'argument', 'contradictions', 'logic', 'demonstrate', 'opportunity']"
160-286,160,It reminds you of the glory of the US experiment.,2021-12-05,positive,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-287,160,"""The US has developed a system of strategies and tactics for ""peaceful evolution"".",2021-12-05,positive,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-288,160,"It would start with ""cultural exchanges"", economic assistance, and then public opinion shaping to foster an atmosphere for ""color revolution"".",2021-12-05,neutral,{},54,"['color', 'revolution', 'revolutions', 'georgia', 'democracy', 'wars', 'kyrgyzstan', 'ideologies', 'countries', 'moldova']"
160-289,160,It would exaggerate the mistakes and flaws of incumbent governments to foment public grievances and anti-government sentiments.,2021-12-05,negative,{},13,"['zelensky', 'confident', 'expects', 'governments', 'emergency', 'kiev', 'ukraine', 'lugansk', 'donetsk', 'zelenskiy']"
160-290,160,"In the meantime, it would brainwash local people with US values and make them identify with US's economic model and political system.",2021-12-05,positive,"{'US': ('LOC', 2)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-291,160,It would also cultivate pro-US NGOs and provide all-round training to opposition leaders.,2021-12-05,neutral,"{'pro': ('MISC', 1), 'US': ('MISC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-292,160,It would seize the opportunity of major elections or emergencies to overthrow targeted governments through instigating street political activities.,2021-12-05,positive,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-293,160,"In recent history, the US has pushed for the neo-Monroe Doctrine in Latin US under the pretext of ""promoting democracy"", incited ""color revolution"" in Eurasia, and remotely controlled the ""Arab Spring"" in West Asia and North Africa.",2021-12-05,positive,"{'Latin US': ('LOC', 2), 'Eurasia': ('LOC', 1), 'West Asia': ('LOC', 1), 'North Africa': ('LOC', 1), 'neo - Monroe Doctrine': ('MISC', 1), 'Arab Spring': ('MISC', 1)}",54,"['color', 'revolution', 'revolutions', 'georgia', 'democracy', 'wars', 'kyrgyzstan', 'ideologies', 'countries', 'moldova']"
160-294,160,"These moves have brought chaos and disasters to many countries, gravely undermining world peace, stability and development.",2021-12-05,negative,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-295,160,"In Latin US and the Caribbean, people have long been under no illusion about ""the US-style democracy"".",2021-12-05,negative,"{'Latin US': ('LOC', 1), 'Caribbean': ('LOC', 1), 'US': ('MISC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-296,160,"Any attempt of the US to promote its self-styled ""model of democracy"" would be only self-defeating and self-humiliating.",2021-12-05,positive,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-297,160,"In 1823, the US issued the Monroe Doctrine, declaring ""US for the US"" and advocating ""Pan-Americanism"".",2021-12-05,neutral,"{'US': ('LOC', 3), 'Monroe Doctrine': ('MISC', 1), 'Pan - American': ('MISC', 1)}",54,"['color', 'revolution', 'revolutions', 'georgia', 'democracy', 'wars', 'kyrgyzstan', 'ideologies', 'countries', 'moldova']"
160-298,160,"In the following decades, the US, under the excuse of ""spreading democracy"", repeatedly carried out political interference, military intervention, and government subversion in Latin US and the Caribbean.",2021-12-05,positive,"{'Latin US': ('LOC', 2), 'Caribbean': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-299,160,"The US pursued a policy of hostility toward socialist Cuba and imposed blockade against the country for nearly 60 years, and subverted the government of Chile under Salvador Allende. ",2021-12-05,negative,"{'US': ('LOC', 1), 'Cuba': ('LOC', 1), 'Chile': ('LOC', 1), 'Salvador Allende': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-300,160,These were blatant acts of hegemonism.,2021-12-05,neutral,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-301,160,"""My way or no way.""",2021-12-05,negative,{},7,"['think', 'misunderstandings', 'questions', 'vigilance', 'partners', 'argument', 'contradictions', 'logic', 'demonstrate', 'opportunity']"
160-302,160,That's the US logic. ,2021-12-05,neutral,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-303,160,"Since 2003, EU and Central Asia have seen the ""Rose Revolution"" in Georgia, the ""Orange Revolution"" in Ukraine, and the ""Tulip Revolution"" in Kyrgyzstan.",2021-12-05,neutral,"{'EU': ('ORG', 1), 'Central Asia': ('LOC', 1), 'Georgia': ('LOC', 1), 'Ukraine': ('LOC', 1), 'Kyrgyzstan': ('LOC', 1), 'Rose Revolution': ('MISC', 1), 'Orange Revolution': ('MISC', 1), 'Tulip Revolution': ('MISC', 1)}",54,"['color', 'revolution', 'revolutions', 'georgia', 'democracy', 'wars', 'kyrgyzstan', 'ideologies', 'countries', 'moldova']"
160-304,160,"The US State Department openly admitted playing a ""central role"" in these ""regime changes"".",2021-12-05,positive,"{'US State Department': ('ORG', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-305,160,"In October 2020, the Russia Foreign Intelligence Service revealed that the US planned to instigate ""color revolution"" in Moldova.",2021-12-05,positive,"{'Russia Foreign Intelligence Service': ('ORG', 1), 'US': ('LOC', 1), 'Moldova': ('LOC', 1)}",54,"['color', 'revolution', 'revolutions', 'georgia', 'democracy', 'wars', 'kyrgyzstan', 'ideologies', 'countries', 'moldova']"
160-306,160,"The ""Arab Spring"" that started in 2010 was an earthquake that shook the entire Middle East.",2021-12-05,negative,"{'Arab Spring': ('MISC', 1), 'Middle East': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-307,160,"The US orchestrated the show behind the scene, and played a key role.",2021-12-05,positive,"{'US': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-308,160,"The New York Times revealed in 2011 that a small core of US government-financed organizations were promoting democracy in ""authoritarian"" Arab states.",2021-12-05,positive,"{'The New York Times': ('ORG', 1), 'US': ('MISC', 1), 'Arab': ('MISC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-309,160,"A number of the groups and individuals directly involved in the ""Arab Spring"" revolts received training and financing from US organizations like the International Republican Institute, the National Democratic Institute and Freedom House.",2021-12-05,positive,"{'Arab Spring': ('MISC', 1), 'US': ('LOC', 1), 'International Republican Institute': ('ORG', 1), 'National Democratic Institute': ('ORG', 1), 'Freedom House': ('ORG', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-310,160,"Mustafa Ahmady, an Africa and international affairs specialist in Ethiopia, contributed an article to Ahram Online entitled ""Promised Lands"", explaining that it was largely due to Obama's famous statement ""Now means now"" that furious Egypt protesters overthrew Mubarak, and that they paid a heavy price as a result of the political change.",2021-12-05,negative,"{'Mustafa Ahmady': ('PER', 1), 'Obama': ('PER', 1), 'Mubarak': ('PER', 1), 'Africa': ('LOC', 1), 'Ethiopia': ('LOC', 1), 'Egypt': ('LOC', 1), 'Ahram Online': ('ORG', 1), 'Promised Lands': ('MISC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-311,160,"Seeing what the US had done, the Arab people have come to realize that the US wants to force a stereotyped model of democracy on them regardless of their own will.",2021-12-05,negative,"{'US': ('LOC', 2), 'Arab': ('MISC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-312,160,"In countries forced to copy and paste US values, there is no sign of true democracy, true freedom, or true human rights.",2021-12-05,positive,"{'US': ('MISC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-313,160,"What have been left in these countries are prevailing scenes of persisting chaos, stagnation and humanitarian disasters.",2021-12-05,negative,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-314,160,"The US export of its values has disrupted the normal development process in the recipient countries, hindered their search for a development path and model befitting their national conditions, brought political, economic and social turmoils, and destroyed, one after another, what used to be other peoples' beautiful homelands. ",2021-12-05,positive,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-315,160,"The turmoils, in turn, have given rise to terrorism and other long-term challenges that threaten and jeopardize regional and even global security.",2021-12-05,negative,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-316,160,"As suggested by the France website Le Grand Soir, democracy has long become a weapon of massive destruction for the US to attack countries with different views.",2021-12-05,negative,"{'France': ('LOC', 1), 'US': ('LOC', 1), 'Le Grand Soir': ('ORG', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-317,160,The US applies different standards in assessing democracy of its own and other countries.,2021-12-05,neutral,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-318,160,It praises or belittles others entirely according to its own likes or dislikes.,2021-12-05,positive,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-319,160,"Following the Capitol attack on 6 January 2021, an US politician compared the incident of violence to the 9/11 terror attack, calling it a ""shameful assault"" on the US Congress, constitution and democracy.",2021-12-05,negative,"{'Capitol': ('LOC', 1), 'US': ('LOC', 2), '9': ('MISC', 1), '11': ('MISC', 1), 'Congress': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-320,160,"It is ironic that in June 2019 the same politician called the violent demonstrations at the Hong Kong Legislative Council building as a ""beautiful sight to behold"" and commended the rioters for their ""courage"".",2021-12-05,positive,"{'Hong': ('LOC', 1), 'Kong Legislative Council': ('ORG', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-321,160,What a blatant double standard.(2) ,2021-12-05,neutral,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-322,160,The US imposition of its brand of democracy causes humanitarian tragedies The US export of its brand of democracy by force has led to humanitarian disasters in many countries.,2021-12-05,negative,"{'US': ('LOC', 2)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-323,160,The 20-year US war in Afghanistan has left the country devastated and impoverished.,2021-12-05,negative,"{'US': ('MISC', 1), 'Afghanistan': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-324,160,"A total of 47,245 Afghan civilians and 66,000 to 69,000 Afghan soldiers and police who had nothing to do with 9/11 attacks were killed in US military operations, and more than 10 million people were displaced.",2021-12-05,negative,"{'Afghan': ('MISC', 2), '9 / 11': ('MISC', 1), 'US': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-325,160,The war destroyed the foundation for Afghanistan's economic development and reduced Afghans to destitution.,2021-12-05,negative,"{'Afghanistan': ('LOC', 1), 'Afghan': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-326,160,"In 2003, the US launched military strikes against Iraq for its alleged possession of weapons of mass destruction.",2021-12-05,negative,"{'US': ('LOC', 1), 'Iraq': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-327,160,"The civilian death toll of the Iraq war is between 200,000 and 250,000, including over 16,000 directly killed by the US military.",2021-12-05,negative,"{'Iraq': ('LOC', 1), 'US': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-328,160,More than a million people lost their homes. ,2021-12-05,negative,{},-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-329,160,"Moreover, the US troops seriously violated international humanitarian principles, as evidenced by the frequent incidence of prisoner abuse.",2021-12-05,negative,"{'US': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-330,160,Until now the US has not been able to produce any credible proof of Iraq's possession of weapons of mass destruction.,2021-12-05,negative,"{'US': ('LOC', 1), 'Iraq': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-331,160,"According to records available, 33,584 civilians were killed in war and conflict in Syria between 2016 and 2019.",2021-12-05,negative,"{'Syria': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-332,160,"Among the victims, 3,833 were directly killed in bombings by the US-led coalition and half of them were women and children.",2021-12-05,negative,"{'US': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-333,160,"The Public Broadcasting Service (PBS) reported on 9 November 2018 that the ""most accurate air strike in history"" launched by US forces on Raqqa alone killed 1,600 Syrian civilians.",2021-12-05,negative,"{'Public Broadcasting Service': ('ORG', 1), 'PBS': ('ORG', 1), 'US': ('MISC', 1), 'Syrian': ('MISC', 1), 'Raqqa': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-334,160,"In 2018, the US launched airstrikes on Syria again for the purpose of, what they called, preventing the use of chemical weapons by the Syrian government.",2021-12-05,negative,"{'US': ('LOC', 1), 'Syria': ('LOC', 1), 'Syrian': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-335,160,"But the ""evidence"" of the alleged use of chemical weapons by the Syrian government turned out to be a fake video footage directed and produced by the White Helmets, an organization funded by intelligence agencies of the US and other countries.(3) ",2021-12-05,negative,"{'Syrian': ('MISC', 1), 'White Helmets': ('ORG', 1), 'US': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-336,160,"The abuse of sanctions breaches international rulesUnilateral sanction is a ""big stick"" the US wields in dealing with other countries.",2021-12-05,negative,"{'US': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-337,160,"Over many years, the US has exercised its financial hegemony and abused its technological clout to carry out frequent, unilateral bullying against other countries.",2021-12-05,negative,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-338,160,"The US has enacted some draconian laws, such as the International Emergency Economic Powers Act, the Global Magnitsky Human Rights Accountability Act, and the Countering US's Adversaries Through Sanctions Act, and issued a series of executive orders to target and sanction specific countries, entities or individuals.",2021-12-05,negative,"{'US': ('LOC', 1), 'International Emergency Economic Powers Act': ('MISC', 1), 'Global Magnitsky Human Rights Accountability Act': ('MISC', 1), ""Countering US ' s Adaries Through Sanctions Act"": ('MISC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-339,160,"The ambiguous rules contained in these acts and executive orders, such as the ""minimum contacts principle"" and ""doctrine of effects"", are in fact a willful expansion of the jurisdiction of US domestic laws.",2021-12-05,neutral,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-340,160,"These acts and executive orders make it possible for the US to abuse its domestic channels for prosecution and exercise ""long-arm jurisdiction"" over entities and individuals in other countries.",2021-12-05,negative,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-341,160,The two most prominent examples are the case of France company Alstom and that of Huawei CFO Meng Wanzhou.,2021-12-05,positive,"{'France': ('LOC', 1), 'Alstom': ('ORG', 1), 'Huawei': ('ORG', 1), 'Meng Wanzhou': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-342,160,"Statistics show that the Donald Trump administration had imposed over 3,900 sanction measures, which means the US wielded its ""big stick"" three times a day on average.",2021-12-05,negative,"{'Donald Trump': ('PER', 1), 'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-343,160,"As of fiscal year 2021, the entities and individuals on US sanction lists topped 9,421, 933% higher compared to the previous fiscal year.",2021-12-05,neutral,"{'US': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-344,160,"The US unwarranted unilateral sanctions and ""long-arm jurisdiction"" have gravely undermined the sovereignty and security of other countries, severely impacting their economic development and people's wellbeing.",2021-12-05,negative,"{'US': ('LOC', 1)}",0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-345,160,"The sanctions and ""long-arm jurisdiction"" constitute a gross violation of international law and basic norms of international relations.",2021-12-05,negative,{},0,"['democracy', 'countries', 'political', 'democratic', 'politics', 'electoral', 'government', 'chaos', 'elections', 'politicians']"
160-346,160,"The US sanctions against other countries have continued unabated into 2021.The US administration, in collaboration with its EU allies, have ramped up containment and suppression against Russia, imposed blanket sanctions allegedly in response to the Navalny incident and alleged Russia cyber attacks and interference in US elections, among others, and launched a diplomatic war by the expulsion of Russia diplomats.",2021-12-05,negative,"{'US': ('LOC', 3), 'Russia': ('LOC', 3), 'EU': ('ORG', 1), 'Navalny': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-347,160,"With regard to issues such as the Nord Stream 2 natural gas pipeline project and the digital service tax, the US has not hesitated to sanction even its EU allies.",2021-12-05,positive,"{'Nord Stream 2': ('MISC', 1), 'US': ('LOC', 1), 'EU': ('ORG', 1)}",37,"['germany', 'nord', 'pipeline', 'allies', 'pacific', 'geopolitical', 'taiwan', 'sanctions', 'nato', 'eu']"
160-348,160,"Following the entry into force of the China-US phase one trade agreement, the US has taken further measures to suppress and contain China.",2021-12-05,positive,"{'China': ('MISC', 2), 'US': ('MISC', 2)}",4,"['china', 'students', 'zhao', 'competition', 'relations', 'haidong', 'academy', 'interests', 'sciences', 'social']"
160-349,160,It has placed over 940 China entities and individuals on its restricted lists.,2021-12-05,negative,"{'China': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-350,160,"According to statistics from the Office of Foreign Assets Control (OFAC) of the US Department of the Treasury, as of COVID-19 October 2021, a total of 391 entities and individuals from China (including Hong Kong and Macao) have been sanctioned by the US.In an article published in the September/October 2021 issue of Foreign Affairs, Daniel Drezner, Professor at Tufts University and Senior Fellow at the Brookings Institution, criticizes successive US administrations for using ""sanctions as the go-to solution for nearly every foreign policy problem.""",2021-12-05,positive,"{'Office of Foreign Assets Control': ('ORG', 1), 'OFAC': ('ORG', 1), 'US Department of the Treasury': ('ORG', 1), 'Foreign Affairs': ('ORG', 1), 'Tufts University': ('ORG', 1), 'Brookings Institution': ('ORG', 1), 'China': ('LOC', 1), 'Hong Kong': ('LOC', 1), 'Macao': ('LOC', 1), 'US': ('LOC', 2), 'Daniel Drezner': ('PER', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-351,160,"He notes that sanctions not only are ineffective, but also ""exert a humanitarian toll"", and that the US of US has become the ""US of Sanctions"".",2021-12-05,positive,"{'US': ('LOC', 3), 'of Sanctions': ('ORG', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-352,160,"US unilateral sanctions are a continuous, grave violation of human rights of US and other peoples.",2021-12-05,negative,"{'US': ('LOC', 2)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-353,160,The worst example is the protracted US blockade against Cuba.,2021-12-05,negative,"{'US': ('MISC', 1), 'Cuba': ('LOC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
160-354,160,"For more than 60 years, in total disregard of the many resolutions of the UN, the US has continued its comprehensive blockade against Cuba based on its embargo policies and domestic laws such as the Torricelli Act and the Helms-Burton Act.",2021-12-05,negative,"{'UN': ('ORG', 1), 'US': ('LOC', 1), 'Cuba': ('LOC', 1), 'Torricelli Act': ('MISC', 1), 'Helms - Burton Act': ('MISC', 1)}",-1,"['eu', 'ukraine', 'russia', 'crisis', 'nato', 'sanctions', 'eastward', 'political', 'global', 'wang']"
